JAP;FR;COUNT;OUPS
It's been five years since those Shades attacked. To think they pretty much control the northern plains now...;Les Ombres nous ont attaqués il y a cinq ans déjà... Et désormais, elles dominent la plaine septentrionale.;2274;It's been five years since those Shades attacked. To think they pretty much control the northern plains now...
I had the Shadowlord in my sights, and I couldn't finish him...;J'ai eu l'occasion de vaincre le Maître des Ombres, mais je n'y suis pas parvenu.;2275;I had the Shadowlord in my sights, and I couldn't finish him...
Hey, come on now! Turn that frown upside down! If you're getting depressed, then there's REALLY no hope for the rest of us!;Oh, allez#! Ne fais pas une tête pareille#! Si quelqu'un comme toi se laisse abattre, nous n'avons aucune chance#!;2276;Hey, come on now! Turn that frown upside down! If you're getting depressed, then there's REALLY no hope for the rest of us!
First the Shades started wearing light-resistant body armor, and now the postmen are falling behind! I tell ya, this is a tough old world.;D'abord, les Ombres ont acquis une armure qui les protège contre la lumière et maintenant les postiers prennent du retard#?! C'est la fin du monde, je te dis#!;2277;First the Shades started wearing light-resistant body armor, and now the postmen are falling behind! I tell ya, this is a tough old world.
I wish we could maintain contact with Seafront. They were our main trading partner, and now it seems like we're always running out of food.;Si seulement nous pouvions rester en contact avec Littoral. C'est notre partenaire de commerce principal et nous sommes toujours à court de nourriture.;2278;I wish we could maintain contact with Seafront. They were our main trading partner, and now it seems like we're always running out of food.
We'll keep the village safe. You just concentrate on getting Yonah back.;Nous protégerons le village. Occupe-toi de sauver Yonah.;2279;We'll keep the village safe. You just concentrate on getting Yonah back.
Thanks. I appreciate it.;Merci, je vous en suis reconnaissant.;2280;Thanks. I appreciate it.
Shades are a common sight in The Aerie nowadays. I guess those folks are having a really bad time of it.;Les Ombres ont envahi l'Aire. J'imagine que ses habitants n'en sont pas ravis.;2281;Shades are a common sight in The Aerie nowadays. I guess those folks are having a really bad time of it.
Leaving us again?;Tu pars encore une fois#?;2282;Leaving us again?
Yeah. Today's the day we'll find a lead on Yonah. I just know it.;C'est aujourd'hui que nous trouverons l'indice qui nous mènera à Yonah. J'en suis certain.;2283;Yeah. Today's the day we'll find a lead on Yonah. I just know it.
More and more Shades are resistant to light these days. I don't think there's anywhere in the world that's safe anymore.;Les Ombres sont de plus en plus résistantes à la lumière. Il n'existe plus d'endroits sûrs, désormais...;2284;More and more Shades are resistant to light these days. I don't think there's anywhere in the world that's safe anymore.
Whew. Now that I do all my shopping in one trip, these bags are heavy!;Ouf#! Dorénavant, je dois faire toutes mes courses en même temps#!;2285;Whew. Now that I do all my shopping in one trip, these bags are heavy!
The elderly have it rough these days! Prices are up, but my belt can't get any tighter.;Mes sacs sont lourds#! Les personnes âgées en voient de dures, ces temps-ci#! Les prix augmentent toujours, mais je ne pourrais me serrer davantage la ceinture#!;2286;The elderly have it rough these days! Prices are up, but my belt can't get any tighter.
Welcome! We've got some new weapons in stock!;Bienvenue#! J'ai de nouvelles armes en stock#!;2287;Welcome! We've got some new weapons in stock!
Blacksmiths always do well in times like these. Supply and demand, I suppose.;Les armuriers peuvent toujours faire des profits, même par les temps qui courent. C'est une question d'offre et de demande, je suppose.;2288;Blacksmiths always do well in times like these. Supply and demand, I suppose.
Our village's water might be clean, but I know there's lots of terrible things going into our bodies these days. ...And our children have the worst of it.;Notre eau a beau être pure, je suis certaine que des substances toxiques s'accumulent dans nos corps. Ce sera nos enfants qui en subiront d'abord les effets...;2289;Our village's water might be clean, but I know there's lots of terrible things going into our bodies these days. ...And our children have the worst of it.
Why did he have to die? What is this Black Scrawl, anyway? Why does this only happen to us? Why!?;Pourquoi est-il mort#? Et qu'est-ce que c'est, la nécrose runique#? Pourquoi sommes-nous les seuls à l'attraper#? Réponds#!!;2290;Why did he have to die? What is this Black Scrawl, anyway? Why does this only happen to us? Why!?
Perhaps we should be going.;Nous devrions sans doute la laisser tranquille.;2292;Perhaps we should be going.
With the Shades increasing and the animals dying off, even mutton is getting expensive.;Puisque les Ombres se multiplient sans cesse et les animaux disparaissent, même le mouton est un luxe#!;2293;With the Shades increasing and the animals dying off, even mutton is getting expensive.
I'm so hungry! It's all I can think about anymore! I'd give anything to taste meat again...;Mon estomac crie famine#! Je n'arrive pas à penser à autre chose... ;2294;I'm so hungry! It's all I can think about anymore! I'd give anything to taste meat again...
Shades could strike at any moment, so I have to keep my guard up at all times!<PAGE>I remember when patrolling the shopping district used to be so easy...;Je donnerais n'importe quoi pour un morceau de viande… Les Ombres peuvent attaquer n'importe quand, alors je dois rester vigilant en tout temps#!<PAGE>Ah, faire la patrouille du marché était si facile, autrefois…;2295;Shades could strike at any moment, so I have to keep my guard up at all times!<PAGE>I remember when patrolling the shopping district used to be so easy...
I don't suppose you could hunt sheep or boar for us? We'd really appreciate it!;Je voudrais tellement manger de la viande de chèvre ou de sanglier#!;2296;I don't suppose you could hunt sheep or boar for us? We'd really appreciate it!
The Shades make it impossible to hunt the way we used to. Our sources of food are drying up fast.;Les Ombres nous empêchent de chasser comme autrefois. Il est vraiment difficile de trouver de la nourriture.;2297;The Shades make it impossible to hunt the way we used to. Our sources of food are drying up fast.
I know things aren't cheap right now, but we don't have a choice.;Je sais que les prix ont augmenté, mais nous n'avons pas le choix.;2298;I know things aren't cheap right now, but we don't have a choice.
Come back soon.;À bientôt#!;2299;Come back soon.
More and more of our sons and daughters go out hunting and never return. What are we supposed to do?;Chaque jour, certains de nos enfants ne reviennent pas de la chasse. Que devrions-nous faire#?;2300;More and more of our sons and daughters go out hunting and never return. What are we supposed to do?
You kids certainly have a lot of energy! You're going to trip and fall if you keep running around like that...;Vous avez tant d'énergie, mes enfants#! Faites attention de ne pas trébucher en courant partout#! Vous pourriez vous blesser...!;2301;You kids certainly have a lot of energy! You're going to trip and fall if you keep running around like that...
We'd best leave her be. Wherever her mind has gone, it's a happier world than this. ;Laissons-la tranquille. Elle est sans doute plus heureuse dans son monde qu'elle ne pourrait l'être dans le nôtre.;2303;We'd best leave her be. Wherever her mind has gone, it's a happier world than this. 
Why can't I leave the shopping district to play? Huh? Why can't I?;Pourquoi est-ce que je peux pas aller jouer ailleurs qu'au marché#? Hein#? Pourquoi#?;2304;Why can't I leave the shopping district to play? Huh? Why can't I?
Another hunter has gone missing! I'm so worried about my husband...;Un autre chasseur a disparu#! Je suis si inquiète pour mon mari...;2305;Another hunter has gone missing! I'm so worried about my husband...
If you don't hunt, you run out of food and starve. But if you DO hunt, the Shades sneak up and kill you!<PAGE>...I really hate this place.;Si nous n'allons pas à la chasse, nous mourrons de faim, mais si nous allons à la chasse, nous nous ferons tuer par des Ombres#! J'en ai vraiment assez...;2306;If you don't hunt, you run out of food and starve. But if you DO hunt, the Shades sneak up and kill you!<PAGE>...I really hate this place.
If push comes to shove, then I'm just gonna have to leave the village. I don't know much about the outside world, but it has to be better than this!;Si nécessaire, je suis prêt à quitter le village. J'ignore tout de la situation à l'extérieur du village, mais ce ne peut pas être pire qu'ici#!;2307;If push comes to shove, then I'm just gonna have to leave the village. I don't know much about the outside world, but it has to be better than this!
If you hadn't saved the village five years ago, none of us would be here. Thank you.;Si tu n'avais pas sauvé le village il y a cinq ans, nous n'aurions pas survécu. Je te remercie.;2308;If you hadn't saved the village five years ago, none of us would be here. Thank you.
They say Shades have been sighted around the Junk Heap. Do you think they've started using machines? That would be the end of us for sure!;Certains ont aperçu des Ombres près de la montagne des robots. Tu crois qu'elles ont appris à utiliser des machines#? Ce serait une catastrophe#!;2309;They say Shades have been sighted around the Junk Heap. Do you think they've started using machines? That would be the end of us for sure!
The Shades are much stronger now, especially the armored ones. So be careful!;Les Ombres sont beaucoup plus puissantes, désormais, surtout celles qui sont blindées. Fais attention#!;2310;The Shades are much stronger now, especially the armored ones. So be careful!
I decided a long time ago that Popola was too important and beautiful to worry about Shades and stuff like that. That's why I dedicated my life to protecting her!;Je me suis rendu compte il y a très longtemps que Popola était beaucoup trop belle et importante pour avoir à s'inquiéter des Ombres et de tout ce qui menace notre village.<PAGE>C'est pourquoi je dévoue ma vie à la protéger#!;2311;I decided a long time ago that Popola was too important and beautiful to worry about Shades and stuff like that. That's why I dedicated my life to protecting her!
She trusts me to keep the library secure, so maybe someday she'll trust me with...other things. Grawwwwl!;Elle m'a confié la garde de la bibliothèque, alors un jour elle me confiera peut-être... autre chose. Ho, ho, ho#!;2312;She trusts me to keep the library secure, so maybe someday she'll trust me with...other things. Grawwwwl!
