JAP;FR;COUNT;OUPS
Well done, master fisherman. Seems I've but one technique left to teach ya.;Félicitations, maître pêcheur. On dirait qu'il me reste plus qu'une seule technique à t'apprendre.;2925;Well done, master fisherman. Seems I've but one technique left to teach ya.
I've taught ya everything I know, but that don't mean ya can stop learnin'! It's a big world out there, with fish the likes of which no man has ever seen.;Je t'ai appris tout ce que je sais, mais ça veut pas dire que tu dois arrêter d'apprendre#!<PAGE>Notre monde est immense, qui sait quels poissons se cachent dans les profondeurs de ses océans#!;2928;I've taught ya everything I know, but that don't mean ya can stop learnin'! It's a big world out there, with fish the likes of which no man has ever seen.
Best of luck with the two blue marlin!;Je veux deux makaires bleus#! Bonne chance#!;2929;Best of luck with the two blue marlin!
You know, I reckon ya just might have what it takes to catch...The Fish.<PAGE>The hyneria!;Tu sais, je crois qu'un jour tu pourras attraper... le Poisson.<PAGE>L'hynéria...!;2930;You know, I reckon ya just might have what it takes to catch...The Fish.<PAGE>The hyneria!
The hyneria?;L'hynéria#?;2931;The hyneria?
No man has ever hooked a hyneria and lived to tell the tale! If ya can do it, then yer a fisherman beyond even my own skill.;Personne a jamais attrapé d'hynéria et réussi à s'en vanter#! Si tu arrives à le faire, c'est que tu es meilleur pêcheur que moi.;2932;No man has ever hooked a hyneria and lived to tell the tale! If ya can do it, then yer a fisherman beyond even my own skill.
Hmm... Where did the old timer go?;Hum... Où est passé le vieil homme#?;2933;Hmm... Where did the old timer go?
Oh, the old fisherman? Didn't you hear? He passed away just this morning.;Oh, le vieux pêcheur#? On ne vous l'a pas dit#? Il est décédé ce matin.;2934;Oh, the old fisherman? Didn't you hear? He passed away just this morning.
I guess that old war injury finally got the best of him.<PAGE>From what I understand, the guy used to be quite the mercenary.;Je suppose qu'il a finalement succombé à ses blessures de guerre.<PAGE>On raconte que c'était un mercenaire célèbre en son temps.;2935;I guess that old war injury finally got the best of him.<PAGE>From what I understand, the guy used to be quite the mercenary.
That explains a lot.;Ceci explique certaines choses.;2936;That explains a lot.
He supposedly did all kinds of terrible things back in his day. So truth be told, no one in town much cared for him.;Il paraît qu'il avait commis des actes répréhensibles pendant la guerre. À vrai dire, personne ne tenait vraiment à lui dans le village.;2937;He supposedly did all kinds of terrible things back in his day. So truth be told, no one in town much cared for him.
But he sure seemed to enjoy your company. I think you made his last days some happy ones. ;Toutefois, il semblait apprécier votre compagnie. Je crois que ses derniers jours ont été ses plus heureux.;2938;But he sure seemed to enjoy your company. I think you made his last days some happy ones. 
The hyneria would be a legendary catch! I'm sure it would be worth your while to track it down.;L'hynéria serait une prise légendaire#! Essaie de la trouver, ça en vaudrait la peine#!;2939;The hyneria would be a legendary catch! I'm sure it would be worth your while to track it down.
Hey, I know you! You're that desperate guy who'll take any job that comes along, no matter how stupid or demeaning!;Hé, je vous connais#! Vous êtes celui qui est prêt à accepter n'importe quel boulot, même s'il est ingrat ou humiliant#!;2940;Hey, I know you! You're that desperate guy who'll take any job that comes along, no matter how stupid or demeaning!
...That's not really how I'd phrase it. But if you've got the money, I've got the time.;... Je ne présenterais probablement pas les choses de cette façon, mais... si le salaire en vaut la peine, je suis prêt à vous écouter.;2941;...That's not really how I'd phrase it. But if you've got the money, I've got the time.
Dance! Dance for me! Ah ha ha!<PAGE>No, I'm just kidding. Listen, I've got a boat that needs some repairs. Think you can round up some materials for me?;Dansez#! Dansez#! Ha, ha, ha, ha#!<PAGE>Non, je plaisante. Je dois réparer mon bateau. Pourriez-vous récupérer des matériaux pour moi#?;2942;Dance! Dance for me! Ah ha ha!<PAGE>No, I'm just kidding. Listen, I've got a boat that needs some repairs. Think you can round up some materials for me?
I need five logs, twenty dented metal boards, and ten stripped bolts.<PAGE>I'd ask if you're up for it, but I know you are! Ah ha ha!;J'ai besoin de cinq rondins, vingt feuilles de métal bosselées et dix vieux boulons.<PAGE>...#Et je n'ai pas à vous demander si vous acceptez, hein#? Vous ne refusez jamais#! Ha, ha, ha#!;2943;I need five logs, twenty dented metal boards, and ten stripped bolts.<PAGE>I'd ask if you're up for it, but I know you are! Ah ha ha!
...You're really startin' to piss me off.;... Vous commencez vraiment à m'énerver.;2944;...You're really startin' to piss me off.
Here.;Voilà.;2945;Here.
Much appreciated! Now I can get back to business!;Merci bien#! Maintenant je peux retourner au travail#!;2946;Much appreciated! Now I can get back to business!
Here's some cash. I'll letcha know as soon as I need my floor swept or a toilet cleaned. Ah ha ha ha ha!;Voici votre récompense. Si j'ai besoin de quelqu'un pour laver les planchers ou récurer les cabinets, je vous ferai signe#! Ha, ha, ha, ha, ha#!;2947;Here's some cash. I'll letcha know as soon as I need my floor swept or a toilet cleaned. Ah ha ha ha ha!
That's five logs, twenty dented metal boards, and ten stripped bolts. Thanks much!;N'oubliez pas#: j'ai besoin de cinq rondins, vingt feuilles de métal bosselées et dix vieux boulons.;2948;That's five logs, twenty dented metal boards, and ten stripped bolts. Thanks much!
Oh, man. I'm in a world of trouble now...;Me voilà dans le pétrin...;2949;Oh, man. I'm in a world of trouble now...
What's the problem?;Que se passe-t-il#?;2950;What's the problem?
See, I was cooking and I... Well, I managed to start a fire that ruined my kitchen and equipment.;Eh bien, je faisais la cuisine et je... Euh, un incendie a ruiné tout mon équipement#!;2951;See, I was cooking and I... Well, I managed to start a fire that ruined my kitchen and equipment.
I can't repair the kitchen without metal, but the only place you can find that much scrap is the Junk Heap...;Je ne peux pas réparer ma cuisine sans métal, mais on ne peut trouver autant de ferraille que dans la montagne des robots.;2952;I can't repair the kitchen without metal, but the only place you can find that much scrap is the Junk Heap...
I see. You want me to go for you?;Je vois. Vous voulez que j'y aille à votre place#?;2953;I see. You want me to go for you?
I need lots of material, so you'll have to brain a whole bunch of robots. That's okay, right?;J'ai besoin de beaucoup de matériaux, alors tu devras détruire plusieurs robots. Ça ne te dérange pas, hein#?;2954;I need lots of material, so you'll have to brain a whole bunch of robots. That's okay, right?
I trust that you plan to offer us adequate compensation?;Comptez-vous nous offrir une récompense appropriée au moins#?;2955;I trust that you plan to offer us adequate compensation?
Don't be greedy, Weiss.;Ne sois pas si avide, Weiss.;2956;Don't be greedy, Weiss.
"Well, I'm not sure what you mean by ""adequate,"" but I'll do my best.";Je ne sais pas trop ce que tu considères comme étant approprié, mais je ferai de mon mieux.;2957;"Well, I'm not sure what you mean by ""adequate,"" but I'll do my best."
I need one memory alloy, ten titanium alloys, and ten broken motors. Got all that?;J'ai besoin d'un morceau d'alliage à mémoire de forme, dix morceaux d'alliage de titane et dix moteurs défectueux. Tu as bien noté#?;2958;I need one memory alloy, ten titanium alloys, and ten broken motors. Got all that?
Okay. I'll be back when I find everything.;Entendu, je reviendrai vous voir lorsque j'aurai tout trouvé.;2959;Okay. I'll be back when I find everything.
I brought all the stuff you asked for. Is this enough?;J'ai apporté tout ce qui était sur votre liste. Ça vous va#?;2960;I brought all the stuff you asked for. Is this enough?
Lemme see... Yep! Yep, that's all of it.<PAGE>Here. I hope this qualifies as adequate compensation.;Voyons voir... Oui#! Tout y est.<PAGE>Tiens, j'espère que ceci constitue une récompense appropriée.;2961;Lemme see... Yep! Yep, that's all of it.<PAGE>Here. I hope this qualifies as adequate compensation.
This is more than I was expecting.;Je ne m'attendais pas à recevoir une récompense si généreuse.;2962;This is more than I was expecting.
Yeah, well, I really appreciate all the effort you went to.;Eh bien, je te suis vraiment reconnaissant.;2963;Yeah, well, I really appreciate all the effort you went to.
Take it, fool! It is an appropriate reward for our efforts.;Accepte, bougre d'idiot#! Cette récompense est parfaitement appropriée.;2964;Take it, fool! It is an appropriate reward for our efforts.
"And you could stand to learn more ""appropriate"" ways of speaking.";Et tu devrais vraiment apprendre la manière «#appropriée#» de t'adresser à autrui.;2965;"And you could stand to learn more ""appropriate"" ways of speaking."
I need one memory alloy, ten titanium alloys, and ten broken motors. Sound good?;J'ai besoin d'un morceau d'alliage à mémoire de forme, dix morceaux d'alliage de titane et dix moteurs défectueux. Ça te va#?;2966;I need one memory alloy, ten titanium alloys, and ten broken motors. Sound good?
Ah, just the man I wanted to see. Do you have a moment?;Ah, justement l'homme qu'il me faut#! Tu as une minute#?;2967;Ah, just the man I wanted to see. Do you have a moment?
Maybe.;Peut-être, qu'y a-t-il#?;2968;Maybe.
Our waterwheel is on its last legs. I'd like to shore it up, but the insides are so complicated...;La roue du moulin à eau ne tiendra pas longtemps. J'aimerais bien la réparer, mais le mécanisme est compliqué...;2969;Our waterwheel is on its last legs. I'd like to shore it up, but the insides are so complicated...
